count,pattern_len,text_len,dictionary_len,function,time[ns]
0,6,600,9,python_naive_search,52900
0,7,600,9,naive_search,127000
0,7,600,9,sundays_search,41100
0,7,600,9,kmp_search,66500
0,7,600,9,python_naive_search,49100
0,8,600,9,naive_search,126000
0,8,600,9,sundays_search,32200
0,8,600,9,kmp_search,65700
0,8,600,9,python_naive_search,50400
0,9,600,9,naive_search,128300
0,9,600,9,sundays_search,29400
0,9,600,9,kmp_search,64600
0,9,600,9,python_naive_search,50400
0,10,600,9,naive_search,127200
0,10,600,9,sundays_search,29300
0,10,600,9,kmp_search,66500
0,10,600,9,python_naive_search,50800
0,11,600,9,naive_search,127400
0,11,600,9,sundays_search,35500
0,11,600,9,kmp_search,69100
0,11,600,9,python_naive_search,50000
0,5,650,9,naive_search,138300
0,5,650,9,sundays_search,47500
0,5,650,9,kmp_search,72100
0,5,650,9,python_naive_search,53400
0,6,650,9,naive_search,137800
0,6,650,9,sundays_search,45500
0,6,650,9,kmp_search,70800
0,6,650,9,python_naive_search,54900
0,7,650,9,naive_search,138000
0,7,650,9,sundays_search,43400
0,7,650,9,kmp_search,71400
0,7,650,9,python_naive_search,54600
0,8,650,9,naive_search,138400
0,8,650,9,sundays_search,38000
0,8,650,9,kmp_search,71000
0,8,650,9,python_naive_search,54400
0,9,650,9,naive_search,135500
0,9,650,9,sundays_search,36600
0,9,650,9,kmp_search,73000
0,9,650,9,python_naive_search,55700
0,10,650,9,naive_search,139900
0,10,650,9,sundays_search,36100
0,10,650,9,kmp_search,73700
0,10,650,9,python_naive_search,53000
0,11,650,9,naive_search,136400
0,11,650,9,sundays_search,38200
0,11,650,9,kmp_search,72400
0,11,650,9,python_naive_search,55200
0,5,700,9,naive_search,153300
0,5,700,9,sundays_search,44800
0,5,700,9,kmp_search,77000
0,5,700,9,python_naive_search,59300
0,6,700,9,naive_search,150500
0,6,700,9,sundays_search,45400
0,6,700,9,kmp_search,77300
0,6,700,9,python_naive_search,74200
0,7,700,9,naive_search,148200
0,7,700,9,sundays_search,42100
0,7,700,9,kmp_search,75900
0,7,700,9,python_naive_search,56700
0,8,700,9,naive_search,147600
0,8,700,9,sundays_search,39500
0,8,700,9,kmp_search,76500
0,8,700,9,python_naive_search,57500
0,9,700,9,naive_search,149200
0,9,700,9,sundays_search,41700
0,9,700,9,kmp_search,73400
0,9,700,9,python_naive_search,58300
0,10,700,9,naive_search,150400
0,10,700,9,sundays_search,40600
0,10,700,9,kmp_search,77200
0,10,700,9,python_naive_search,58900
0,11,700,9,naive_search,149800
0,11,700,9,sundays_search,34700
0,11,700,9,kmp_search,78600
0,11,700,9,python_naive_search,58300
0,5,750,9,naive_search,158700
0,5,750,9,sundays_search,51800
0,5,750,9,kmp_search,83200
0,5,750,9,python_naive_search,61300
0,6,750,9,naive_search,159700
0,6,750,9,sundays_search,48300
0,6,750,9,kmp_search,84500
0,6,750,9,python_naive_search,63700
0,7,750,9,naive_search,157900
0,7,750,9,sundays_search,42800
0,7,750,9,kmp_search,83600
0,7,750,9,python_naive_search,64300
0,8,750,9,naive_search,163800
0,8,750,9,sundays_search,44300
0,8,750,9,kmp_search,84800
0,8,750,9,python_naive_search,61800
0,9,750,9,naive_search,156900
0,9,750,9,sundays_search,40700
0,9,750,9,kmp_search,82900
0,9,750,9,python_naive_search,65400
0,10,750,9,naive_search,159500
0,10,750,9,sundays_search,43900
0,10,750,9,kmp_search,83600
0,10,750,9,python_naive_search,62900
0,11,750,9,naive_search,157400
0,11,750,9,sundays_search,38600
0,11,750,9,kmp_search,77000
0,11,750,9,python_naive_search,62800
0,5,800,9,naive_search,169600
0,5,800,9,sundays_search,53300
0,5,800,9,kmp_search,88800
0,5,800,9,python_naive_search,67700
0,6,800,9,naive_search,173700
0,6,800,9,sundays_search,57600
0,6,800,9,kmp_search,89600
0,6,800,9,python_naive_search,66900
0,7,800,9,naive_search,169800
0,7,800,9,sundays_search,57900
0,7,800,9,kmp_search,88400
0,7,800,9,python_naive_search,66600
0,8,800,9,naive_search,170200
0,8,800,9,sundays_search,55600
0,8,800,9,kmp_search,87400
0,8,800,9,python_naive_search,67400
0,9,800,9,naive_search,168800
0,9,800,9,sundays_search,47900
0,9,800,9,kmp_search,88300
0,9,800,9,python_naive_search,66300
0,10,800,9,naive_search,168400
0,10,800,9,sundays_search,43300
0,10,800,9,kmp_search,88000
0,10,800,9,python_naive_search,66700
0,11,800,9,naive_search,167200
0,11,800,9,sundays_search,42400
0,11,800,9,kmp_search,87700
0,11,800,9,python_naive_search,67100
0,5,850,9,naive_search,181200
0,5,850,9,sundays_search,64400
0,5,850,9,kmp_search,92900
0,5,850,9,python_naive_search,71200
0,6,850,9,naive_search,181300
0,6,850,9,sundays_search,62300
0,6,850,9,kmp_search,95200
0,6,850,9,python_naive_search,70600
0,7,850,9,naive_search,181100
0,7,850,9,sundays_search,51700
0,7,850,9,kmp_search,93100
0,7,850,9,python_naive_search,69700
0,8,850,9,naive_search,183300
0,8,850,9,sundays_search,45600
0,8,850,9,kmp_search,93700
0,8,850,9,python_naive_search,69800
0,9,850,9,naive_search,180800
0,9,850,9,sundays_search,44000
0,9,850,9,kmp_search,96300
0,9,850,9,python_naive_search,71600
0,10,850,9,naive_search,182600
0,10,850,9,sundays_search,49000
0,10,850,9,kmp_search,93900
0,10,850,9,python_naive_search,69500
0,11,850,9,naive_search,191300
0,11,850,9,sundays_search,46500
0,11,850,9,kmp_search,94500
0,11,850,9,python_naive_search,71300
0,5,900,9,naive_search,190200
0,5,900,9,sundays_search,67300
0,5,900,9,kmp_search,96600
0,5,900,9,python_naive_search,72800
0,6,900,9,naive_search,194700
0,6,900,9,sundays_search,62300
0,6,900,9,kmp_search,99600
0,6,900,9,python_naive_search,76800
0,7,900,9,naive_search,192900
0,7,900,9,sundays_search,57000
0,7,900,9,kmp_search,96000
0,7,900,9,python_naive_search,74000
0,8,900,9,naive_search,190100
0,8,900,9,sundays_search,50300
0,8,900,9,kmp_search,96400
0,8,900,9,python_naive_search,75600
0,9,900,9,naive_search,193900
0,9,900,9,sundays_search,53200
0,9,900,9,kmp_search,95900
0,9,900,9,python_naive_search,77300
0,10,900,9,naive_search,192100
0,10,900,9,sundays_search,41600
0,10,900,9,kmp_search,100700
0,10,900,9,python_naive_search,74300
0,11,900,9,naive_search,195700
0,11,900,9,sundays_search,39400
0,11,900,9,kmp_search,99800
0,11,900,9,python_naive_search,73600
0,5,950,9,naive_search,203000
0,5,950,9,sundays_search,73900
0,5,950,9,kmp_search,106500
0,5,950,9,python_naive_search,79200
0,6,950,9,naive_search,205900
0,6,950,9,sundays_search,65100
0,6,950,9,kmp_search,104500
0,6,950,9,python_naive_search,81500
0,7,950,9,naive_search,205400
0,7,950,9,sundays_search,59300
0,7,950,9,kmp_search,103300
0,7,950,9,python_naive_search,79200
0,8,950,9,naive_search,205500
0,8,950,9,sundays_search,64700
0,8,950,9,kmp_search,106100
0,8,950,9,python_naive_search,76800
0,9,950,9,naive_search,201900
0,9,950,9,sundays_search,57000
0,9,950,9,kmp_search,97900
0,9,950,9,python_naive_search,81200
0,10,950,9,naive_search,202900
0,10,950,9,sundays_search,53200
0,10,950,9,kmp_search,107000
0,10,950,9,python_naive_search,77700
0,11,950,9,naive_search,206900
0,11,950,9,sundays_search,45000
0,11,950,9,kmp_search,102300
0,11,950,9,python_naive_search,80200
0,5,100,10,naive_search,20800
0,5,100,10,sundays_search,12000
0,5,100,10,kmp_search,14000
0,5,100,10,python_naive_search,10300
0,6,100,10,naive_search,21100
0,6,100,10,sundays_search,11000
0,6,100,10,kmp_search,14100
0,6,100,10,python_naive_search,10200
0,7,100,10,naive_search,20700
0,7,100,10,sundays_search,10500
0,7,100,10,kmp_search,13400
0,7,100,10,python_naive_search,10200
0,8,100,10,naive_search,19900
0,8,100,10,sundays_search,10900
0,8,100,10,kmp_search,13800
0,8,100,10,python_naive_search,9900
0,9,100,10,naive_search,21000
0,9,100,10,sundays_search,11500
0,9,100,10,kmp_search,14100
0,9,100,10,python_naive_search,10000
0,10,100,10,naive_search,20500
0,10,100,10,sundays_search,10900
0,10,100,10,kmp_search,14000
0,10,100,10,python_naive_search,10300
0,11,100,10,naive_search,20000
0,11,100,10,sundays_search,8800
0,11,100,10,kmp_search,14200
0,11,100,10,python_naive_search,9900
0,5,150,10,naive_search,30400
0,5,150,10,sundays_search,15200
0,5,150,10,kmp_search,17700
0,5,150,10,python_naive_search,13800
0,6,150,10,naive_search,30700
0,6,150,10,sundays_search,16300
0,6,150,10,kmp_search,17700
0,6,150,10,python_naive_search,14100
0,7,150,10,naive_search,30000
0,7,150,10,sundays_search,13200
0,7,150,10,kmp_search,19200
0,7,150,10,python_naive_search,13700
0,8,150,10,naive_search,29300
0,8,150,10,sundays_search,11900
0,8,150,10,kmp_search,19800
0,8,150,10,python_naive_search,13200
0,9,150,10,naive_search,30900
0,9,150,10,sundays_search,11300
0,9,150,10,kmp_search,19300
0,9,150,10,python_naive_search,14300
0,10,150,10,naive_search,30200
0,10,150,10,sundays_search,13100
0,10,150,10,kmp_search,18900
0,10,150,10,python_naive_search,13600
0,11,150,10,naive_search,30100
0,11,150,10,sundays_search,11700
0,11,150,10,kmp_search,21800
0,11,150,10,python_naive_search,13500
0,5,200,10,naive_search,40000
0,5,200,10,sundays_search,18700
0,5,200,10,kmp_search,23600
0,5,200,10,python_naive_search,18300
0,6,200,10,naive_search,39100
0,6,200,10,sundays_search,16400
0,6,200,10,kmp_search,23200
0,6,200,10,python_naive_search,17300
0,7,200,10,naive_search,40600
0,7,200,10,sundays_search,18000
0,7,200,10,kmp_search,23800
0,7,200,10,python_naive_search,17100
0,8,200,10,naive_search,39300
0,8,200,10,sundays_search,14000
0,8,200,10,kmp_search,22700
0,8,200,10,python_naive_search,17800
0,9,200,10,naive_search,40800
0,9,200,10,sundays_search,14100
0,9,200,10,kmp_search,25100
0,9,200,10,python_naive_search,17500
0,10,200,10,naive_search,44200
0,10,200,10,sundays_search,15800
0,10,200,10,kmp_search,25000
0,10,200,10,python_naive_search,17700
0,11,200,10,naive_search,39900
0,11,200,10,sundays_search,15200
0,11,200,10,kmp_search,23700
0,11,200,10,python_naive_search,17200
0,5,250,10,naive_search,50500
0,5,250,10,sundays_search,21400
0,5,250,10,kmp_search,28400
0,5,250,10,python_naive_search,23400
0,6,250,10,naive_search,49700
0,6,250,10,sundays_search,20400
0,6,250,10,kmp_search,28000
0,6,250,10,python_naive_search,21300
0,7,250,10,naive_search,49400
0,7,250,10,sundays_search,15800
0,7,250,10,kmp_search,28500
0,7,250,10,python_naive_search,21600
0,8,250,10,naive_search,48900
0,8,250,10,sundays_search,18000
0,8,250,10,kmp_search,28600
0,8,250,10,python_naive_search,20500
0,9,250,10,naive_search,51300
0,9,250,10,sundays_search,14500
0,9,250,10,kmp_search,30200
0,9,250,10,python_naive_search,21300
0,10,250,10,naive_search,50800
0,10,250,10,sundays_search,13700
0,10,250,10,kmp_search,27800
0,10,250,10,python_naive_search,21200
0,11,250,10,naive_search,53400
0,11,250,10,sundays_search,16300
0,11,250,10,kmp_search,29400
0,11,250,10,python_naive_search,20600
0,5,300,10,naive_search,59800
0,5,300,10,sundays_search,21600
0,5,300,10,kmp_search,33900
0,5,300,10,python_naive_search,25600
0,6,300,10,naive_search,59400
0,6,300,10,sundays_search,21900
0,6,300,10,kmp_search,35800
0,6,300,10,python_naive_search,25400
0,7,300,10,naive_search,60500
0,7,300,10,sundays_search,20700
0,7,300,10,kmp_search,33600
0,7,300,10,python_naive_search,26100
0,8,300,10,naive_search,59100
0,8,300,10,sundays_search,19100
0,8,300,10,kmp_search,34200
0,8,300,10,python_naive_search,25600
0,9,300,10,naive_search,64200
0,9,300,10,sundays_search,22700
0,9,300,10,kmp_search,35800
0,9,300,10,python_naive_search,25800
0,10,300,10,naive_search,62000
0,10,300,10,sundays_search,17200
0,10,300,10,kmp_search,34700
0,10,300,10,python_naive_search,25300
0,11,300,10,naive_search,61500
0,11,300,10,sundays_search,17700
0,11,300,10,kmp_search,35100
0,11,300,10,python_naive_search,25100
0,5,350,10,naive_search,73600
0,5,350,10,sundays_search,28700
0,5,350,10,kmp_search,40100
0,5,350,10,python_naive_search,31100
0,6,350,10,naive_search,70400
0,6,350,10,sundays_search,22800
0,6,350,10,kmp_search,39500
0,6,350,10,python_naive_search,31400
0,7,350,10,naive_search,70600
0,7,350,10,sundays_search,22900
0,7,350,10,kmp_search,41000
0,7,350,10,python_naive_search,31800
0,8,350,10,naive_search,70600
0,8,350,10,sundays_search,22700
0,8,350,10,kmp_search,39400
0,8,350,10,python_naive_search,30200
0,9,350,10,naive_search,75400
0,9,350,10,sundays_search,21300
0,9,350,10,kmp_search,40800
0,9,350,10,python_naive_search,31600
0,10,350,10,naive_search,72400
0,10,350,10,sundays_search,21400
0,10,350,10,kmp_search,39700
0,10,350,10,python_naive_search,30300
0,11,350,10,naive_search,73000
0,11,350,10,sundays_search,18700
0,11,350,10,kmp_search,39100
0,11,350,10,python_naive_search,30600
0,5,400,10,naive_search,81100
0,5,400,10,sundays_search,28100
0,5,400,10,kmp_search,42100
0,5,400,10,python_naive_search,34200
0,6,400,10,naive_search,82300
0,6,400,10,sundays_search,26700
0,6,400,10,kmp_search,46900
0,6,400,10,python_naive_search,33500
0,7,400,10,naive_search,82200
0,7,400,10,sundays_search,26200
0,7,400,10,kmp_search,44700
0,7,400,10,python_naive_search,33400
0,8,400,10,naive_search,81800
0,8,400,10,sundays_search,27300
0,8,400,10,kmp_search,46900
0,8,400,10,python_naive_search,35900
0,9,400,10,naive_search,84800
0,9,400,10,sundays_search,27900
0,9,400,10,kmp_search,43500
0,9,400,10,python_naive_search,33100
0,10,400,10,naive_search,86300
0,10,400,10,sundays_search,23800
0,10,400,10,kmp_search,41900
0,10,400,10,python_naive_search,33500
0,11,400,10,naive_search,87300
0,11,400,10,sundays_search,23700
0,11,400,10,kmp_search,46000
0,11,400,10,python_naive_search,34200
0,5,450,10,naive_search,95000
0,5,450,10,sundays_search,32900
0,5,450,10,kmp_search,49900
0,5,450,10,python_naive_search,38500
0,6,450,10,naive_search,93400
0,6,450,10,sundays_search,35700
0,6,450,10,kmp_search,49900
0,6,450,10,python_naive_search,39000
0,7,450,10,naive_search,93300
0,7,450,10,sundays_search,30900
0,7,450,10,kmp_search,50100
0,7,450,10,python_naive_search,38300
0,8,450,10,naive_search,97200
0,8,450,10,sundays_search,29900
0,8,450,10,kmp_search,50900
0,8,450,10,python_naive_search,37200
0,9,450,10,naive_search,96000
0,9,450,10,sundays_search,24900
0,9,450,10,kmp_search,50800
0,9,450,10,python_naive_search,39200
0,10,450,10,naive_search,95700
0,10,450,10,sundays_search,23100
0,10,450,10,kmp_search,51200
0,10,450,10,python_naive_search,37300
0,11,450,10,naive_search,96200
0,11,450,10,sundays_search,26900
0,11,450,10,kmp_search,51200
0,11,450,10,python_naive_search,37700
0,5,500,10,naive_search,104200
0,5,500,10,sundays_search,39700
0,5,500,10,kmp_search,54300
0,5,500,10,python_naive_search,41500
0,6,500,10,naive_search,104300
0,6,500,10,sundays_search,35900
0,6,500,10,kmp_search,55200
0,6,500,10,python_naive_search,42300
0,7,500,10,naive_search,102200
0,7,500,10,sundays_search,33700
0,7,500,10,kmp_search,55400
0,7,500,10,python_naive_search,41800
0,8,500,10,naive_search,101000
0,8,500,10,sundays_search,31200
0,8,500,10,kmp_search,54900
0,8,500,10,python_naive_search,41800
0,9,500,10,naive_search,106100
0,9,500,10,sundays_search,27800
0,9,500,10,kmp_search,56300
0,9,500,10,python_naive_search,42700
0,10,500,10,naive_search,105600
0,10,500,10,sundays_search,24900
0,10,500,10,kmp_search,56300
0,10,500,10,python_naive_search,41600
0,11,500,10,naive_search,104200
0,11,500,10,sundays_search,27200
0,11,500,10,kmp_search,56800
0,11,500,10,python_naive_search,40200
0,5,550,10,naive_search,113200
0,5,550,10,sundays_search,40700
0,5,550,10,kmp_search,60300
0,5,550,10,python_naive_search,46200
0,6,550,10,naive_search,114500
0,6,550,10,sundays_search,38500
0,6,550,10,kmp_search,60500
0,6,550,10,python_naive_search,47100
0,7,550,10,naive_search,115900
0,7,550,10,sundays_search,35300
0,7,550,10,kmp_search,63100
0,7,550,10,python_naive_search,46500
0,8,550,10,naive_search,120200
0,8,550,10,sundays_search,33800
0,8,550,10,kmp_search,60900
0,8,550,10,python_naive_search,44500
0,9,550,10,naive_search,119200
0,9,550,10,sundays_search,31900
0,9,550,10,kmp_search,62400
0,9,550,10,python_naive_search,46200
0,10,550,10,naive_search,121800
0,10,550,10,sundays_search,28100
0,10,550,10,kmp_search,62100
0,10,550,10,python_naive_search,45900
0,11,550,10,naive_search,118100
0,11,550,10,sundays_search,30700
0,11,550,10,kmp_search,60400
0,11,550,10,python_naive_search,45600
0,5,600,10,naive_search,124400
0,5,600,10,sundays_search,46100
0,5,600,10,kmp_search,65600
0,5,600,10,python_naive_search,50500
0,6,600,10,naive_search,126900
0,6,600,10,sundays_search,34900
0,6,600,10,kmp_search,67100
0,6,600,10,python_naive_search,49700
0,7,600,10,naive_search,127100
0,7,600,10,sundays_search,40900
0,7,600,10,kmp_search,67900
0,7,600,10,python_naive_search,49400
0,8,600,10,naive_search,126500
0,8,600,10,sundays_search,34700
0,8,600,10,kmp_search,68500
0,8,600,10,python_naive_search,49200
0,9,600,10,naive_search,129200
0,9,600,10,sundays_search,34400
0,9,600,10,kmp_search,67100
0,9,600,10,python_naive_search,49900
0,10,600,10,naive_search,129100
0,10,600,10,sundays_search,29900
0,10,600,10,kmp_search,65900
0,10,600,10,python_naive_search,50100
0,11,600,10,naive_search,128100
0,11,600,10,sundays_search,32000
0,11,600,10,kmp_search,63400
0,11,600,10,python_naive_search,50000
0,5,650,10,naive_search,140000
0,5,650,10,sundays_search,47700
0,5,650,10,kmp_search,72200
0,5,650,10,python_naive_search,54200
0,6,650,10,naive_search,135500
0,6,650,10,sundays_search,44100
0,6,650,10,kmp_search,72900
0,6,650,10,python_naive_search,56600
0,7,650,10,naive_search,134300
0,7,650,10,sundays_search,40700
0,7,650,10,kmp_search,71700
0,7,650,10,python_naive_search,53700
0,8,650,10,naive_search,137600
0,8,650,10,sundays_search,36800
0,8,650,10,kmp_search,75300
0,8,650,10,python_naive_search,54100
0,9,650,10,naive_search,142100
0,9,650,10,sundays_search,33200
0,9,650,10,kmp_search,74000
0,9,650,10,python_naive_search,54600
0,10,650,10,naive_search,142000
0,10,650,10,sundays_search,41200
0,10,650,10,kmp_search,67900
0,10,650,10,python_naive_search,52500
0,11,650,10,naive_search,139900
0,11,650,10,sundays_search,36900
0,11,650,10,kmp_search,68000
0,11,650,10,python_naive_search,53500
0,5,700,10,naive_search,148900
0,5,700,10,sundays_search,54700
0,5,700,10,kmp_search,77000
0,5,700,10,python_naive_search,58600
0,6,700,10,naive_search,147400
0,6,700,10,sundays_search,45600
0,6,700,10,kmp_search,76700
0,6,700,10,python_naive_search,59200
0,7,700,10,naive_search,146800
0,7,700,10,sundays_search,42300
0,7,700,10,kmp_search,77900
0,7,700,10,python_naive_search,59400
0,8,700,10,naive_search,142100
0,8,700,10,sundays_search,39100
0,8,700,10,kmp_search,77300
0,8,700,10,python_naive_search,58200
0,9,700,10,naive_search,149700
0,9,700,10,sundays_search,38600
0,9,700,10,kmp_search,76600
0,9,700,10,python_naive_search,58200
0,10,700,10,naive_search,152900
0,10,700,10,sundays_search,44100
0,10,700,10,kmp_search,75700
0,10,700,10,python_naive_search,58300
0,11,700,10,naive_search,149400
0,11,700,10,sundays_search,32200
0,11,700,10,kmp_search,77600
0,11,700,10,python_naive_search,60300
0,5,750,10,naive_search,159300
0,5,750,10,sundays_search,49800
0,5,750,10,kmp_search,82000
0,5,750,10,python_naive_search,61900
0,6,750,10,naive_search,154600
0,6,750,10,sundays_search,55500
0,6,750,10,kmp_search,80900
0,6,750,10,python_naive_search,63200
0,7,750,10,naive_search,157900
0,7,750,10,sundays_search,45600
0,7,750,10,kmp_search,80500
0,7,750,10,python_naive_search,61700
0,8,750,10,naive_search,152600
0,8,750,10,sundays_search,44200
0,8,750,10,kmp_search,82600
0,8,750,10,python_naive_search,61900
0,9,750,10,naive_search,162200
0,9,750,10,sundays_search,40300
0,9,750,10,kmp_search,84500
0,9,750,10,python_naive_search,62400
0,10,750,10,naive_search,164400
0,10,750,10,sundays_search,39400
0,10,750,10,kmp_search,83400
0,10,750,10,python_naive_search,60300
0,11,750,10,naive_search,162400
0,11,750,10,sundays_search,34800
0,11,750,10,kmp_search,83500
0,11,750,10,python_naive_search,62200
0,5,800,10,naive_search,169700
0,5,800,10,sundays_search,56200
0,5,800,10,kmp_search,88400
0,5,800,10,python_naive_search,69400
0,6,800,10,naive_search,167400
0,6,800,10,sundays_search,47100
0,6,800,10,kmp_search,86100
0,6,800,10,python_naive_search,67200
0,7,800,10,naive_search,168700
0,7,800,10,sundays_search,49600
0,7,800,10,kmp_search,86400
0,7,800,10,python_naive_search,66400
0,8,800,10,naive_search,167300
0,8,800,10,sundays_search,45500
0,8,800,10,kmp_search,88800
0,8,800,10,python_naive_search,65600
0,9,800,10,naive_search,168100
0,9,800,10,sundays_search,43000
0,9,800,10,kmp_search,86900
0,9,800,10,python_naive_search,65800
0,10,800,10,naive_search,174100
0,10,800,10,sundays_search,40400
0,10,800,10,kmp_search,82800
0,10,800,10,python_naive_search,66700
0,11,800,10,naive_search,172000
0,11,800,10,sundays_search,40900
0,11,800,10,kmp_search,88700
0,11,800,10,python_naive_search,66900
0,5,850,10,naive_search,181000
0,5,850,10,sundays_search,64200
0,5,850,10,kmp_search,91200
0,5,850,10,python_naive_search,70600
0,6,850,10,naive_search,173400
0,6,850,10,sundays_search,54500
0,6,850,10,kmp_search,93600
0,6,850,10,python_naive_search,70900
0,7,850,10,naive_search,175000
0,7,850,10,sundays_search,50300
0,7,850,10,kmp_search,92000
0,7,850,10,python_naive_search,70100
0,8,850,10,naive_search,180000
0,8,850,10,sundays_search,48700
0,8,850,10,kmp_search,94300
0,8,850,10,python_naive_search,71100
0,9,850,10,naive_search,182400
0,9,850,10,sundays_search,44100
0,9,850,10,kmp_search,96900
0,9,850,10,python_naive_search,70600
0,10,850,10,naive_search,185000
0,10,850,10,sundays_search,38900
0,10,850,10,kmp_search,91100
0,10,850,10,python_naive_search,68400
0,11,850,10,naive_search,182200
0,11,850,10,sundays_search,46000
0,11,850,10,kmp_search,93100
0,11,850,10,python_naive_search,70900
0,5,900,10,naive_search,188400
0,5,900,10,sundays_search,67100
0,5,900,10,kmp_search,99000
0,5,900,10,python_naive_search,73800
0,6,900,10,naive_search,189800
0,6,900,10,sundays_search,60300
0,6,900,10,kmp_search,97100
0,6,900,10,python_naive_search,74200
0,7,900,10,naive_search,188300
0,7,900,10,sundays_search,49100
0,7,900,10,kmp_search,96300
0,7,900,10,python_naive_search,74300
0,8,900,10,naive_search,189100
0,8,900,10,sundays_search,56200
0,8,900,10,kmp_search,96500
0,8,900,10,python_naive_search,75300
0,9,900,10,naive_search,192400
0,9,900,10,sundays_search,42800
0,9,900,10,kmp_search,100600
0,9,900,10,python_naive_search,74800
0,10,900,10,naive_search,193200
0,10,900,10,sundays_search,44800
0,10,900,10,kmp_search,97600
0,10,900,10,python_naive_search,73700
0,11,900,10,naive_search,191300
0,11,900,10,sundays_search,48500
0,11,900,10,kmp_search,99200
0,11,900,10,python_naive_search,72000
0,5,950,10,naive_search,199600
0,5,950,10,sundays_search,66300
0,5,950,10,kmp_search,104500
0,5,950,10,python_naive_search,79700
0,6,950,10,naive_search,198400
0,6,950,10,sundays_search,62700
0,6,950,10,kmp_search,101900
0,6,950,10,python_naive_search,80400
0,7,950,10,naive_search,200500
0,7,950,10,sundays_search,51400
0,7,950,10,kmp_search,102300
0,7,950,10,python_naive_search,76700
0,8,950,10,naive_search,197400
0,8,950,10,sundays_search,61900
0,8,950,10,kmp_search,106000
0,8,950,10,python_naive_search,76900
0,9,950,10,naive_search,206900
0,9,950,10,sundays_search,49900
0,9,950,10,kmp_search,107500
0,9,950,10,python_naive_search,78800
0,10,950,10,naive_search,201800
0,10,950,10,sundays_search,48300
0,10,950,10,kmp_search,105600
0,10,950,10,python_naive_search,77100
0,11,950,10,naive_search,204000
0,11,950,10,sundays_search,39500
0,11,950,10,kmp_search,105400
0,11,950,10,python_naive_search,79600
0,5,100,11,naive_search,20700
0,5,100,11,sundays_search,10900
0,5,100,11,kmp_search,13800
0,5,100,11,python_naive_search,10400
0,6,100,11,naive_search,20700
0,6,100,11,sundays_search,10700
0,6,100,11,kmp_search,14000
0,6,100,11,python_naive_search,10100
0,7,100,11,naive_search,20700
0,7,100,11,sundays_search,10600
0,7,100,11,kmp_search,13900
0,7,100,11,python_naive_search,10300
0,8,100,11,naive_search,20300
0,8,100,11,sundays_search,11200
0,8,100,11,kmp_search,14100
0,8,100,11,python_naive_search,10100
0,9,100,11,naive_search,20700
0,9,100,11,sundays_search,11800
0,9,100,11,kmp_search,14300
0,9,100,11,python_naive_search,10000
0,10,100,11,naive_search,22500
0,10,100,11,sundays_search,10500
0,10,100,11,kmp_search,14500
0,10,100,11,python_naive_search,9800
0,11,100,11,naive_search,19700
0,11,100,11,sundays_search,9700
0,11,100,11,kmp_search,14400
0,11,100,11,python_naive_search,9600
0,5,150,11,naive_search,30300
0,5,150,11,sundays_search,13700
0,5,150,11,kmp_search,18000
0,5,150,11,python_naive_search,13800
0,6,150,11,naive_search,30100
0,6,150,11,sundays_search,14500
0,6,150,11,kmp_search,19100
0,6,150,11,python_naive_search,14400
0,7,150,11,naive_search,29600
0,7,150,11,sundays_search,12400
0,7,150,11,kmp_search,20300
0,7,150,11,python_naive_search,13800
0,8,150,11,naive_search,30100
0,8,150,11,sundays_search,11600
0,8,150,11,kmp_search,19500
0,8,150,11,python_naive_search,13400
0,9,150,11,naive_search,32000
0,9,150,11,sundays_search,12600
0,9,150,11,kmp_search,18600
0,9,150,11,python_naive_search,14300
0,10,150,11,naive_search,30100
0,10,150,11,sundays_search,9700
0,10,150,11,kmp_search,20200
0,10,150,11,python_naive_search,13500
0,11,150,11,naive_search,28800
0,11,150,11,sundays_search,12200
0,11,150,11,kmp_search,18700
0,11,150,11,python_naive_search,13600
0,5,200,11,naive_search,42000
0,5,200,11,sundays_search,16400
0,5,200,11,kmp_search,23300
0,5,200,11,python_naive_search,18500
0,6,200,11,naive_search,40600
0,6,200,11,sundays_search,16300
0,6,200,11,kmp_search,23900
0,6,200,11,python_naive_search,17600
0,7,200,11,naive_search,40000
0,7,200,11,sundays_search,14700
0,7,200,11,kmp_search,22700
0,7,200,11,python_naive_search,17300
0,8,200,11,naive_search,39900
0,8,200,11,sundays_search,14800
0,8,200,11,kmp_search,22200
0,8,200,11,python_naive_search,17800
0,9,200,11,naive_search,40100
0,9,200,11,sundays_search,13700
0,9,200,11,kmp_search,23900
0,9,200,11,python_naive_search,17600
0,10,200,11,naive_search,39000
0,10,200,11,sundays_search,14200
0,10,200,11,kmp_search,23900
0,10,200,11,python_naive_search,17300
0,11,200,11,naive_search,39900
0,11,200,11,sundays_search,14000
0,11,200,11,kmp_search,25400
0,11,200,11,python_naive_search,17700
0,5,250,11,naive_search,50000
0,5,250,11,sundays_search,21400
0,5,250,11,kmp_search,28500
0,5,250,11,python_naive_search,21500
0,6,250,11,naive_search,50500
0,6,250,11,sundays_search,19600
0,6,250,11,kmp_search,28900
0,6,250,11,python_naive_search,21900
0,7,250,11,naive_search,47700
0,7,250,11,sundays_search,18100
0,7,250,11,kmp_search,27100
0,7,250,11,python_naive_search,22100
0,8,250,11,naive_search,50600
0,8,250,11,sundays_search,18900
0,8,250,11,kmp_search,29800
0,8,250,11,python_naive_search,20800
